codigo,descricao,Grupo,Classe
26654,OUTSOURCING DE IMPRESSAO - PAGINAS A4 - MONOCROMATICO - EXCEDENTE A FRANQUIA SEM PAPEL,OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS,OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA
26662,OUTSOURCING DE IMPRESSAO - PAGINAS A4 - MONOCROMATICO - EXCEDENTE A FRANQUIA COM PAPEL,OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS,OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA
26670,OUTSOURCING DE IMPRESSAO - PAGINAS A3 - MONOCROMATICO - EXCEDENTE A FRANQUIA SEM PAPEL,OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS,OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA
26689,OUTSOURCING DE IMPRESSAO - PAGINAS A3 - MONOCROMATICO - EXCEDENTE A FRANQUIA COM PAPEL,OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS,OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA
26697,OUTSOURCING DE IMPRESSAO - PAGINAS A4 - POLICROMATICO - EXCEDENTE A FRANQUIA SEM PAPEL,OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS,OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA
26700,OUTSOURCING DE IMPRESSAO - PAGINAS A4 - POLICROMATICO - EXCEDENTE A FRANQUIA - COM PAPEL,OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS,OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA
26719,OUTSOURCING DE IMPRESSAO - PAGINAS A3 - POLICROMATICO - EXCEEXCEDENTE A FRANQUIA - SEM PAPEL,OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS,OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA
26727,OUTSOURCING DE IMPRESSAO - PAGINAS A3 - POLICROMATICO - EXCEDENTE A FRANQUIA - COM PAPEL,OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS,OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA
26735,OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - MONOCROMATICO A4 ATE 30 PPM,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO
26743,OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - MONOCROMATICO A4 DE 31 A 45 PPM,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO
26751,OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - MONOCROMATICO A4 ACIMA DE 45 PPM,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO
26760,OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - POLICROMATICO A4 ATE 25 PPM,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO
26778,OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - POLICROMATICO A4 DE 26 A 40 PPM,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO
26786,OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - POLICROMATICO A4 ACIMA DE 40 PPM,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO
26794,OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - MONOCROMATICO A3,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO
26808,OUTSOURCING DE IMPRESSAO  - LOCACAO DE EQUIPAMENTO - POLICROMATICO A3,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO
30005,OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A0 POLICROMATICA COM PAPEL,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO
30006,OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A0 MONOCROMATICA A0 COM PAPEL,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO
30135,OUTSOURCING DE  IMPRESSAO - IMPRESSORA TERMICA,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO
26816,OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A4  SEMPAPEL,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS
26824,OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A4 MONOCROMATICA COM PAPEL,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS
26832,OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A3 MONOCROMATICA SEM PAPEL,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS
26840,OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A3 MONOCROMATICA A3 COM PAPEL,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS
26859,OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A4 POLICROMATICA SEM PAPEL,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS
26867,OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A4 POLICROMATICA COM PAPEL,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS
26875,OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A3 POLICROMATICA SEM PAPEL,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS
26883,OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A3 POLICROMATICA COM PAPEL,OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS,OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS
26891,OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A4 MONOCROMATICA SEM PAPEL,"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""","OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK"""
26905,OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A4 MONOCROMATICA COM PAPEL,"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""","OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK"""
26913,OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A3 MONOCROMATICA SEM PAPEL,"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""","OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK"""
26921,OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A3 MONOCROMATICA COM PAPEL,"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""","OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK"""
26930,OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A4 POLICROMATICA SEM PAPEL,"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""","OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK"""
26948,OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A4 POLICROMATICA COM PAPEL,"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""","OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK"""
26956,OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A3 POLICROMATICA SEM PAPEL,"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""","OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK"""
26964,OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A3 POLICROMATICA COM PAPEL,"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""","OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK"""
26972,"SERVICOS DE INSTALACAO, TRANSICAO E CONFIGURACAO / PARAMETRIZACAO DE SOFTWARE","SERVI¿S ESPECIALIZADOS DE INSTALA¿O, TRANSI¿O, CONFIGURA-¿O / CUSTOMIZA¿O DE SOFTWARE","SERVIÇOS ESPECIALIZADOS  DE  INSTALAÇÃO, TRANSIÇÃO, CONFIGU-RAÇÃO / CUSTOMIZAÇÃO DE SOFTWARE"
26980,CENTRAL DE SERVICOS DE TIC,SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC),SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)
26999,SERVICOS DE GERENCIAMENTO  DE REDES DE TECNOLOGIA DA INFORMACAO E COMUNICACAO (TIC),SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC),SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)
27006,SERVICOS DE GERENCIAMENTO DE SISTEMAS COMPUTACIONAIS,SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC),SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)
27014,SERVICOS DE GERENCIAMENTO DE INFRAESTRUTURA DE TECNOLOGIA DAINFORMACAO E COMUNICACAO (TIC),SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC),SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)
27022,OUTROS SERVICOS DE  GERENCIAMENTO DE INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO E COMUNICACAO (TIC),SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC),SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)
27758,SERVICOS ESPECIALIZADOS DE  DISPONIBILIZACAO DE COPIAS DE SEGURANÇA DE DADOS (BACKUP COMO SERVICO),SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC),SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)
30226,"SERVICO DE AUTOMACAO, TELEMETRIA, TELECONTROLE E TELESSUPERVI-SAO POR RADIOFREQUENCIA",SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC),SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)
27030,SERVICOS HOSPEDAGEM DE SITIOS NA REDE MUNDIAL COMPUTADORES,SERVI¿S DE HOSPEDAGEM EM TECNOLOGIA DA INFORMA¿O E  COMUNICAC¿ (TIC),SERVIÇOS DE HOSPEDAGEM EM TECNOLOGIA DA INFORMAÇÃO E COMUNI-CACÃO (TIC)
27049,SERVICOS DE HOSPEDAGEM DE APLICATIVOS E PROGRAMAS,SERVI¿S DE HOSPEDAGEM EM TECNOLOGIA DA INFORMA¿O E  COMUNICAC¿ (TIC),SERVIÇOS DE HOSPEDAGEM EM TECNOLOGIA DA INFORMAÇÃO E COMUNI-CACÃO (TIC)
27057,SERVICOS DE HOSPEDAGEM DE DADOS,SERVI¿S DE HOSPEDAGEM EM TECNOLOGIA DA INFORMA¿O E  COMUNICAC¿ (TIC),SERVIÇOS DE HOSPEDAGEM EM TECNOLOGIA DA INFORMAÇÃO E COMUNI-CACÃO (TIC)
27065,SERVICOS DE HOSPEDAGEM DE SISTEMAS,SERVI¿S DE HOSPEDAGEM EM TECNOLOGIA DA INFORMA¿O E  COMUNICAC¿ (TIC),SERVIÇOS DE HOSPEDAGEM EM TECNOLOGIA DA INFORMAÇÃO E COMUNI-CACÃO (TIC)
27073,OUTROS SERVICOS DE HOSPEDAGEM EM  TECNOLOGIA DA INFORMACAO ECOMUNICACAO (TIC),SERVI¿S DE HOSPEDAGEM EM TECNOLOGIA DA INFORMA¿O E  COMUNICAC¿ (TIC),SERVIÇOS DE HOSPEDAGEM EM TECNOLOGIA DA INFORMAÇÃO E COMUNI-CACÃO (TIC)
27588,SERVICO DE HOSPEDAGEM DE SISTEMA DE CORREIO ELETRONICO,SERVI¿S DE HOSPEDAGEM EM TECNOLOGIA DA INFORMA¿O E  COMUNICAC¿ (TIC),SERVIÇOS DE HOSPEDAGEM EM TECNOLOGIA DA INFORMAÇÃO E COMUNI-CACÃO (TIC)
27081,SERVICOS DE INTEGRACAO DE  SISTEMAS EM TECNOLOGIA DA INFORMAÇAO E COMUNICACAO (TIC),SERVI¿S DE INTEGRA¿O DE SISTEMAS EM TECNOLOGIA DA INFORMA-¿O E COMUNICA¿O (TIC),SERVIÇOS DE INTEGRAÇÃO DE SISTEMAS EM TECNOLOGIA DA INFORMA-ÇÃO E COMUNICAÇÃO (TIC)
27090,OUTROS SERVICOS PARA A INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO E COMUNICACAO (TIC),"SERVICOS PARA  A  INFRAESTRUTURA DE TECNOLOGIA DA INFORMA¿OE COMUNICA¿O (TIC),  NAO CLASSIFICADOS EM OUTROS T¿ICOS","SERVICOS PARA  A  INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃOE COMUNICAÇÃO (TIC),  NAO CLASSIFICADOS EM OUTROS TÓPICOS"
30139,SERVICO DE CONTAGEM ELETRONICA DE FLUXO DE PEDESTRES,"SERVICOS PARA  A  INFRAESTRUTURA DE TECNOLOGIA DA INFORMA¿OE COMUNICA¿O (TIC),  NAO CLASSIFICADOS EM OUTROS T¿ICOS","SERVICOS PARA  A  INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃOE COMUNICAÇÃO (TIC),  NAO CLASSIFICADOS EM OUTROS TÓPICOS"
5720,MANUTENCAO DE APARELHO DE RAIO - X (EXCETO OS DE USO MEDICO-HOSPITALAR),SERVI¿S DE MANUTEN¿O E INSTALA¿O DE EQUIPAMENTOS DE TIC,SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE EQUIPAMENTOS DE TIC
27103,SERVICOS DE MANUTENCAO E REPARACAO DE COMPUTADORES E SEUS PERIFERICOS,SERVI¿S DE MANUTEN¿O E INSTALA¿O DE EQUIPAMENTOS DE TIC,SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE EQUIPAMENTOS DE TIC
27120,SERVICOS DE MANUTENCAO DE  EQUIPAMENTOS DE COMUNICACAO DE DADOS E COMUTACAO TELEFONICA,SERVI¿S DE MANUTEN¿O E INSTALA¿O DE EQUIPAMENTOS DE TIC,SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE EQUIPAMENTOS DE TIC
27138,"SERVICOS DE MANUTENCAO DE IMPRESSORAS, COPIADORAS, PLOTTER E SCANNERS",SERVI¿S DE MANUTEN¿O E INSTALA¿O DE EQUIPAMENTOS DE TIC,SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE EQUIPAMENTOS DE TIC
27740,SERVICOS DE GARANTIA DE EQUIPAMENTOS DE TIC,SERVI¿S DE MANUTEN¿O E INSTALA¿O DE EQUIPAMENTOS DE TIC,SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE EQUIPAMENTOS DE TIC
27146,EMISSAO DE CERTIFICADO DIGITAL A1 PARA PESSOA FISICA,SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,SERVIÇOS DE EMISSÃO DE CERTIFICADO A1
27154,EMISSAO DE CERTIFICADO DIGITAL A1 MOBILE PARA PESSOA FISICA,SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,SERVIÇOS DE EMISSÃO DE CERTIFICADO A1
27162,EMISSAO DE CERTIFICADO DIGITAL A1 PARA PESSOA JURIDICA,SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,SERVIÇOS DE EMISSÃO DE CERTIFICADO A1
27170,EMISSAO DE CERTIFICADO DIGITAL A1 PARA EQUIPAMENTO SERVIDOR,SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,SERVIÇOS DE EMISSÃO DE CERTIFICADO A1
27189,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA FISICA",SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,"SERVIÇOS DE EMISSÃO DE CERTIFICADO A3, COM TOKEN"
27197,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA JURIDICA",SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,"SERVIÇOS DE EMISSÃO DE CERTIFICADO A3, COM TOKEN"
27200,"EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PARA  EQUIPAMENTO SERVIDOR",SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,"SERVIÇOS DE EMISSÃO DE CERTIFICADO A3, COM TOKEN"
27219,"EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA   FISICA",SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,"SERVIÇOS DE EMISSÃO DE CERTIFICADO A3, SEM TOKEN"
27227,"EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURIDICA",SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,"SERVIÇOS DE EMISSÃO DE CERTIFICADO A3, SEM TOKEN"
27235,"EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PARA  EQUIPAMENTO SERVIDOR",SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,"SERVIÇOS DE EMISSÃO DE CERTIFICADO A3, SEM TOKEN"
16225,REGISTRO DE MARCA / PATENTE,SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,SERVIÇOS DE EMISSÃO DE OUTROS TIPOS DE CERTIFICADOS DIGITAIS
27243,EMISSAO DE OUTROS TIPOS DE CERTIFICADOS COM TOKEN,SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,SERVIÇOS DE EMISSÃO DE OUTROS TIPOS DE CERTIFICADOS DIGITAIS
27251,EMISSAO DE OUTROS TIPOS DE CERTIFICADOS SEM TOKEN,SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS,SERVIÇOS DE EMISSÃO DE OUTROS TIPOS DE CERTIFICADOS DIGITAIS
27260,SERVICOS AUXILIARES DE TECNOLOGIA INFORMACAO E COMUNICACAO,SERVI¿S AUXILIARES DE TECNOLOGIA DA INFORMA¿O  E  COMUNICA¿O (TIC),SERVIÇOS AUXILIARES DE TECNOLOGIA DA INFORMAÇÃO  E COMUNICA-ÇÃO (TIC)
27278,SERVICOS DE DIGITALIZACAO / INDEXACAO DE DOCUMENTOS,SERVI¿S AUXILIARES DE TECNOLOGIA DA INFORMA¿O  E  COMUNICA¿O (TIC),SERVIÇOS DE DIGITALIZAÇÃO/ INDEXAÇÃO DE DOCUMENTOS E CONVER-SÃO DE ARQUIVOS DIGITAIS - OCR
27286,SERVICOS DE LEITURA OTICA / CONVERSAO DE ARQUIVOS DIGITAIS -OCR,SERVI¿S AUXILIARES DE TECNOLOGIA DA INFORMA¿O  E  COMUNICA¿O (TIC),SERVIÇOS DE DIGITALIZAÇÃO/ INDEXAÇÃO DE DOCUMENTOS E CONVER-SÃO DE ARQUIVOS DIGITAIS - OCR
27294,SERVICOS DE  GERENCIAMENTO  ELETRONICO DE DOCUMENTOS (GED) EWORKFLOW,SERVI¿S DE AN¿LISE DA DADOS E INDICADORES DE TIC,SERVIÇOS DE ANÁLISE DA DADOS E INDICADORES DE TIC
27308,SERVICO ESPECIALIZADO DE BUSINESS INTELIGENCE (BI),SERVI¿S DE AN¿LISE DA DADOS E INDICADORES DE TIC,SERVIÇOS DE ANÁLISE DA DADOS E INDICADORES DE TIC
27316,SERVICOS ESPECIALIZADOS DE GEOPROCESSAMENTO,SERVI¿S DE AN¿LISE DA DADOS E INDICADORES DE TIC,SERVIÇOS DE ANÁLISE DA DADOS E INDICADORES DE TIC
30178,DAAS - DADOS COMO SERVICO,SERVI¿S DE AN¿LISE DA DADOS E INDICADORES DE TIC,SERVIÇOS DE ANÁLISE DA DADOS E INDICADORES DE TIC
27324,"SERVICOS DE PESQUISA, ANALISE E DESENVOLVIMENTO EM TECNOLOGIA DA INFORMACAO E COMUNICACAO (TIC)","SERVI¿S DE PESQUISA,AN¿LISE E DESENVOLVIMENTO EM TECNOLOGIADA INFORMA¿O E COMUNICA¿O (TIC)","SERVIÇOS DE PESQUISA,ANÁLISE E DESENVOLVIMENTO EM TECNOLOGIADA INFORMAÇÃO E COMUNICAÇÃO (TIC)"
27901,SERVIÇO DE TIC DE CARÁTER SECRETO OU RESERVADO,"SERVI¿S DE PESQUISA,AN¿LISE E DESENVOLVIMENTO EM TECNOLOGIADA INFORMA¿O E COMUNICA¿O (TIC)","SERVIÇOS DE PESQUISA,ANÁLISE E DESENVOLVIMENTO EM TECNOLOGIADA INFORMAÇÃO E COMUNICAÇÃO (TIC)"
21148,CONSULTORIA E ASSESSORIA - TECNOLOGIA INFORMACAO,SERVI¿S  DE  CONSULTORIA  EM  TECNOLOGIA  DA  INFORMA¿O  ECOMUNICA¿O (TIC),SERVIÇOS  DE  CONSULTORIA  EM  TECNOLOGIA  DA  INFORMAÇÃO  ECOMUNICAÇÃO (TIC)
21644,CONSULTORIA E ASSESSORIA - INTERNET,SERVI¿S  DE  CONSULTORIA  EM  TECNOLOGIA  DA  INFORMA¿O  ECOMUNICA¿O (TIC),SERVIÇOS  DE  CONSULTORIA  EM  TECNOLOGIA  DA  INFORMAÇÃO  ECOMUNICAÇÃO (TIC)
21652,CONSULTORIA E ASSESSORIA - TELEINFORMATICA,SERVI¿S  DE  CONSULTORIA  EM  TECNOLOGIA  DA  INFORMA¿O  ECOMUNICA¿O (TIC),SERVIÇOS  DE  CONSULTORIA  EM  TECNOLOGIA  DA  INFORMAÇÃO  ECOMUNICAÇÃO (TIC)
27332,SERVICOS DE CONSULTORIA EM TECNOLOGIA DA INFORMACAO E COMUNICACAO (TIC),SERVI¿S  DE  CONSULTORIA  EM  TECNOLOGIA  DA  INFORMA¿O  ECOMUNICA¿O (TIC),SERVIÇOS  DE  CONSULTORIA  EM  TECNOLOGIA  DA  INFORMAÇÃO  ECOMUNICAÇÃO (TIC)
